"And, uh, Skank, do me a favor, will ya? Get rid of that zombie-piss you're drinkin' before it turns you into a mushroom!","The Wraith"
"The truth is, I don't have a lot of time for all that ""prophecy"" nonsense. I tell you, belief is... is just a commodity.","BioShock Infinite"
"Head coffin please.","Fido"
"Hang on, this is gonna be bad.","The Lost World: Jurassic Park"
"We go forward.","Snowpiercer"
"Something odd is happening to me and I don't know what it is.","The Fly II"
"The only thing I ever believed in was Alton. And I failed him.","Midnight Special"
"Vengeance isn't power. Anyone can take a life.But to give life... that's true power.","Batman & Robin"
"You gonna miss me? I'm gonna miss this place. It would have been great. Would have been great.","Oblivion"
"Where can I buy a phone?","Fainaru fantajî sebun adobento chirudoren"
"Love is all a matter of timing.","2046"
"I must have survived somehow.","Gojira: Fainaru uôzu"
"What do you want? Coke, Pepsi, saline IV?","The X Files"
"You're allowed to have a life, you know. I read it in a manual somewhere.","Timecop"
"Damn it, Bones, I need you. Badly!","Star Trek: The Motion Picture"
"I don't want your money, Marvin.","Real Steel"
"See you soon.","Flatliners"
"The first matrix I designed was quite naturally perfect. It was a work of art. Flawless. Sublime. A triumph only equaled by its monumental failure.","The Matrix Reloaded"
"You said they were looking for you. If they know where you work, they certainly know where you live.","V for Vendetta"
"This can't be happening.","Mighty Morphin Power Rangers: The Movie"
"Was my mother executed because of me?","Aquaman"
"For crying out loud, will one of you well-paid, well-trained gentlemen please shoot that motherfucker!","Machete Kills"
"The word ""impossible"", Mr. Booth, is only found in the dictionary of fools.","The Black Hole"
"Guns... So primitive!","Black Panther"
"You've been up here too long man. You've lost your marbles.","Moon"
"You know what ""fine"" stands for, Wade? Fucked up, insecure, needy, and emotional.","Deadpool 2"
"I'm gonna be naughty! I'm gonna be a naughty vampire god!","Blade"
"It's too good to be true! He's 6-4, has black hair, blue eyes, doesn't drink, doesn't smoke, and tells the truth!","Superman"
"I don't know. All that stuff, cybernetics, genetics, I don't understand it. I guess holograms aren't meant to.","THX 1138"
"From this moment forth the world as you know it shall cease to exist. Welcome to my nightmare!","Mighty Morphin Power Rangers: The Movie"
"Oh, man. Anyway, before I was so rudely interrupted. At that time, I was a Federal Express man...","Guardians of the Galaxy Vol. 2"
"Allow it.","Attack the Block"
"Where are you hiding, little girl?","Serenity"
"Me Grimlock not ""nice dino"". Me mash brains!","The Transformers: The Movie"
"This is a foolish place to be... to inquire about the master of this dream. The conceit of the daytime residents is what the nighttime residents want. To come in carelessly is like a moth to a flame.","Paprika"
"Excuse me while I fold my pants.","Repo Man"
"I cannot accept that course of action.","Lost in Space"
"Your world is not real!","Inception"
"Please, Tommy. Please.","Maze Runner: The Death Cure"
"NORMAL VIEW! NORMAL VIIEEEEW!","Mystery Science Theater 3000: The Movie"
"There is no place for excuses when you are the LEADER!","TMNT"
"All of you remember today, there are no Democrats, no Replicans, no hawks, no doves. Just the naked simplicity of an absolute: Mankind's survival. Good luck to us all.","Justice League: The New Frontier"
"Somebody ripped off the thing I ripped off!","Cheech and Chong's Next Movie"
"Long live, King Richard!","Richard III"
"Consciousness is nothing more than the processing of information.","RoboCop"
"Don't bury dead. First shoot in head.","Diary of the Dead"
"A is for Axiom, your home sweet home. B is for Buy N Large, your very best friend.","WALL·E"
"They say we only use a fraction of our brain's true potential. Now that's when we're awake. When we're asleep, we can do almost anything.","Inception"
"The later it gets, the later it gets.","The Langoliers"
"I'm tired of dreaming Mr. B. Take me home.","BioShock 2"
"You're a smart man, you should know when you're beaten.","Watch Dogs"
"How long are you gonna play both sides?","Captain America: Civil War"
"I'm just making sure I'm the first fucking asshole to be eaten by the monsters when they appear.","Infini"
"May the odds be ever in your favor.","The Hunger Games"
"I have never seen blood crystals as anemic as these. They may be mental giants but, physically, by our standards, they must be very primitive.","The War of the Worlds"
"Most people don't believe something can happen until it already has. That's not stupidity or weakness, that's just human nature.","World War Z"
"I didn't know we had a pool!","WALL·E"
"Oh, please, God, please tell me none of this is real. Please tell me I had a nervous breakdown at my wedding and I'm in a mental hospital and I'm on medication that's giving me hallucinations.","Monsters vs. Aliens"
"That's why you're dead, ass wipe. No brains and a big mouth.","Return of the Living Dead II"
"Just sit down and shut up! Sit down, sit down, sit down! Shut up and leave me alone, all of you. Let me eat.","Silent Running"
"What the hell have you done, Longstreet?","The Philadelphia Experiment"
"I will find you!","Batman: Arkham Asylum"
"Wow, look at you. I know what you're thinking: first day in prison, you want to take down the toughest guy in the yard? Well, I'd like to see you try.","Monsters vs. Aliens"
"Here's a question. Was it morally wrong for me to exploit my knowledge of the future for personal financial gain? Perhaps. Here's another question. Do I give a fuck?","Hot Tub Time Machine"
"Dying for the right cause. It's the most human thing we can do.","Blade Runner 2049"
"I don't care about the liberal agenda any more, it's boring.","Iron Man 2"
"Hold your horses, here! And horses, hold your breath.","Chicken Little"
"The drivers are ready, the world is watching. Once more, I give you what you want.","Death Race 2000"
"How rude!","Star Wars: Episode I - The Phantom Menace"
"Admiral, there be whales here!","Star Trek IV: The Voyage Home"
"Fascist pigs!","Southland Tales"
"I am fearful when I see people substituting fear for reason.","The Day the Earth Stood Still"
"You little bug-lover, I've told you and I've told you I don't want no strangers around here and look what you've done, you've brought them here and don't even know who they are. Who are you?","Ewoks: The Battle for Endor"
"Your highness, this is a battle I do not think we can win.","Star Wars: Episode I - The Phantom Menace"
"They're not particularly fast, are they?","Fido"
"From here to the eyes and the ears of the 'Verse, that's my motto, or it might be if I start having a motto.","Serenity"
"Torture who you have to, the President, I don't care. Just bring me the stones. You have one hour.","The Fifth Element"
"Bite my shiny metal hat!","Futurama: Into the Wild Green Yonder"
"If this is the best they've got around here, in six months we'll be running this planet.","Planet of the Apes"
"All right. I'm in here safe and sound. Go outside and read the magazines.","When Worlds Collide"
"The vault... I tried to warn you... those creatures... the vault... I tried... All my work! Thirty years, I have tried to prevent this from happening.","Hobgoblins"
"Can't stop the signal, Mal. Everything goes somewhere, and I go everywhere.","Serenity"
"I put on five ounces this year. I've really bulked up.","Chicken Little"
"Go away. You're too impressionable. You must get used to everything. Good day.","Solaris"
"Into the mud, Scum-Queen!","The Man with Two Brains"
"We're gonna stop this thing, bada-bing, bada-boom. Er... Forget I said ""boom"".","Ice Age: Collision Course"
"Can this really be happening?","The Happening"
"You lose it here, you're in a world of hurt.","Predator"
"No choice, huh?","Blade Runner"
"Never surrender. Never retreat. Never give up.","Starship Troopers"
"You come to the woods with your hair combed forward gelled. You're all hunched over like some kind of James Bond with scoliosis trying to hide a boner.","The Endless"
"Even the tiniest flea can drive a big dog crazy.","Red Dawn"
"This is an accident, a forgotten, perpetual public works project. You think anybody wants to ask questions? All they want is a clear conscience and a fat paycheck.","Cube"
"Why be you when you can be new?","Robots"
"If we're lucky, the zombie plague will end up as a footnote in the history books. No worse than AIDS or bubonic plague.","House of the Dead 2"
"I'm not gonna hurt you.","The Hunger Games"
"Just leave me some ammo, a little water, some chips if you have 'em.","Chicken Little"
"I didn't ask to be super, and I'm no hero. But when you find out your worst enemy is after your best girl, the time has come to be a fucking superhero.","Deadpool"
"I just can't get it clear in my head, Jess. He was so full of living, you know? He ran a franchise on it. Now there's nothing. And here I am trying to put sense to it, when I know there isn't any.","Mad Max"
"You need a bigger door.","Transformers: The Last Knight"
"Oh no, come on, not my goddamn bike!","Oblivion"
"You can take a picture of something and it never does it justice... I think about that sometimes when I see a picture of you...","Hoshi no koe"
"I want the future to be unknown. I want to become a whole person.","Twelve Monkeys"
"Touch me and that hand will never touch anything again.","The Matrix Reloaded"
"The web of destiny carries your blood and soul back to the genesis of my lifeform.","Lifeforce"
